Date,AAPL,MSFT,GOOGL,ORCL,ADBE,CSCO,IBM,TXN,QCOM,INTC,JPM,BAC,WFC,GS,MS,AXP,BLK,SPGI,JNJ,UNH,PFE,MRK,ABT,TMO,LLY,ABBV,HD,MCD,NKE,SBUX,TJX,PG,KO,PEP,WMT,COST,CL,HON,UPS,CAT,BA,LMT,XOM,CVX,DIS,^GSPC
2021-01-19,124.09862518310547,206.37351989746094,88.38247680664062,56.8385009765625,456.5,38.7443733215332,98.28217315673828,148.61952209472656,144.7847442626953,52.4244270324707,120.40035247802734,28.583576202392578,28.60997772216797,257.4806213378906,62.89353942871094,118.60893249511719,640.2240600585938,282.2424011230469,138.9905242919922,320.293212890625,27.36768341064453,66.75022888183594,101.3787841796875,499.7654113769531,187.4477081298828,91.23320007324219,236.72413635253906,182.94329833984375,126.35424041748047,89.98593139648438,61.80693817138672,115.32286834716797,41.18456268310547,118.16168975830078,44.37403869628906,333.9169921875,70.58696746826172,182.09849548339844,121.36970520019531,176.32118225097656,210.7100067138672,292.3680725097656,39.13241195678711,74.34059143066406,167.01693725585938,3798.909912109375
2021-01-20,128.17604064941406,213.9060821533203,93.117431640625,57.088890075683594,469.7300109863281,38.87296676635742,99.08963775634766,147.88572692871094,145.51853942871094,53.03916931152344,118.59489440917969,28.208507537841797,28.460922241210938,254.21609497070312,62.76774215698242,120.65827178955078,647.1093139648438,290.17413330078125,138.64901733398438,319.0654296875,27.196306228637695,66.16450500488281,101.6669692993164,508.0985107421875,190.0731964111328,91.5910415649414,237.6859588623047,186.91561889648438,129.556884765625,92.54844665527344,62.828189849853516,113.88131713867188,41.32890319824219,117.55447387695312,45.03010177612305,340.3509521484375,70.01945495605469,183.2610626220703,124.13448333740234,174.75839233398438,211.4499969482422,292.513671875,39.68526077270508,75.0249252319336,168.35496520996094,3851.85009765625
2021-01-21,132.874755859375,214.5067901611328,93.31950378417969,56.764305114746094,472.0199890136719,38.675777435302734,100.28559875488281,149.39593505859375,145.65109252929688,56.46541976928711,117.60054016113281,27.711326599121094,28.05759620666504,253.25338745117188,62.650299072265625,119.24526977539062,647.6852416992188,286.37054443359375,138.09400939941406,322.8486633300781,27.1814022064209,65.13745880126953,101.72100830078125,504.67071533203125,191.1026153564453,90.48497772216797,241.8019561767578,186.82809448242188,128.4772491455078,91.77619934082031,62.6165657043457,113.76931762695312,41.55811309814453,116.12383270263672,44.82585144042969,341.7640075683594,69.21627807617188,180.7509765625,124.33638763427734,174.62208557128906,207.41000366210938,290.8013916015625,38.54750442504883,72.3741226196289,166.0667724609375,3853.070068359375
2021-01-22,135.0105438232422,215.4412384033203,93.73603820800781,55.97603988647461,472.44000244140625,38.38427734375,90.35224914550781,147.44207763671875,143.59121704101562,51.222068786621094,116.69343566894531,27.519426345825195,27.969911575317383,253.27093505859375,62.17226028442383,118.03811645507812,641.44580078125,284.0450439453125,139.64797973632812,316.0733337402344,27.233562469482422,64.97696685791016,101.6219482421875,506.87701416015625,194.68197631835938,90.15966796875,246.09129333496094,186.69683837890625,126.42682647705078,91.1882095336914,61.55855178833008,112.89221954345703,41.1675910949707,115.27544403076172,45.28385543823242,341.2929382324219,68.6456069946289,178.1264190673828,123.47433471679688,174.3949432373047,205.83999633789062,290.9812927246094,38.00265884399414,72.15388488769531,167.5211181640625,3841.469970703125
2021-01-25,138.7481231689453,218.85470581054688,93.82122802734375,56.47682571411133,473.44000244140625,38.60719299316406,90.32941436767578,147.53591918945312,145.34170532226562,50.11916732788086,115.23683166503906,27.179256439208984,28.268022537231445,247.71348571777344,60.70454025268555,113.36863708496094,630.912841796875,283.85577392578125,141.72283935546875,316.30975341796875,27.77748680114746,65.1133804321289,103.3150405883789,511.0435485839844,200.54678344726562,89.86689758300781,247.02700805664062,186.66184997558594,124.79373168945312,90.78451538085938,60.42692184448242,114.83743286132812,41.41379928588867,116.59796905517578,45.243629455566406,340.8973083496094,69.01432800292969,177.79176330566406,125.61775207519531,170.2154541015625,203.36000061035156,294.0889587402344,37.578006744384766,71.50100708007812,166.65821838378906,3855.360107421875
2021-01-26,138.98114013671875,221.52447509765625,94.49828338623047,57.31145477294922,476.2799987792969,38.804378509521484,93.30789947509766,146.29879760742188,143.70616149902344,49.911231994628906,114.76586151123047,26.98735809326172,27.513978958129883,246.5932159423828,59.7232780456543,108.68977355957031,629.9267578125,287.5331726074219,145.56524658203125,312.0355224609375,27.79984474182129,64.39125061035156,103.32405853271484,500.2086486816406,200.89622497558594,88.48433685302734,244.878173828125,188.44676208496094,122.57099914550781,91.87271118164062,59.31370544433594,115.5755844116211,41.846778869628906,117.94544219970703,45.649024963378906,343.8175964355469,69.13724517822266,177.07835388183594,125.36927795410156,170.0972900390625,202.05999755859375,283.1133728027344,36.75272750854492,70.2896499633789,164.3991241455078,3849.6201171875
2021-01-27,137.9132080078125,222.0679931640625,90.0897445678711,58.00697326660156,460.0,39.1816291809082,93.29266357421875,139.012451171875,135.8555908203125,48.446712493896484,111.52123260498047,26.0191650390625,26.45305061340332,239.21536254882812,57.38332748413086,106.7620620727539,608.9306030273438,276.07733154296875,143.34521484375,302.83203125,27.00257682800293,61.83966827392578,102.92779541015625,475.2392883300781,196.032470703125,83.5965347290039,237.46939086914062,181.1146697998047,118.86932373046875,85.88768768310547,58.816890716552734,111.48542022705078,41.20155334472656,114.81795501708984,44.51329803466797,335.7257080078125,68.505126953125,175.59877014160156,122.43366241455078,164.11878967285156,194.02999877929688,284.6716003417969,36.33608627319336,69.377197265625,158.06788635253906,3750.77001953125
2021-01-28,133.0883026123047,227.81753540039062,91.78658294677734,56.773582458496094,465.6700134277344,38.87296676635742,91.47203826904297,144.3876190185547,137.51763916015625,50.68869400024414,113.48371124267578,26.446565628051758,27.01420021057129,240.69444274902344,58.43708419799805,111.32864379882812,628.2339477539062,287.49725341796875,144.4381561279297,307.52471923828125,27.01011848449707,62.52169418334961,108.42135620117188,489.02899169921875,198.44070434570312,84.75139617919922,240.93545532226562,180.95718383789062,122.22620391845703,86.13343048095703,60.252140045166016,113.20484924316406,41.7279167175293,115.77449798583984,44.485443115234375,336.3568420410156,69.48841094970703,178.64605712890625,122.13858795166016,167.4896697998047,197.22999572753906,280.7504577636719,36.90497970581055,70.02222442626953,166.64852905273438,3787.3798828125
2021-01-29,128.1080780029297,221.17169189453125,90.50675201416016,56.04096221923828,458.7699890136719,38.22137451171875,90.7331314086914,142.22450256347656,138.1630096435547,50.18244552612305,112.22771453857422,25.86216163635254,26.198774337768555,237.324951171875,56.523468017578125,108.7927017211914,611.9588012695312,285.72161865234375,139.28936767578125,303.3685607910156,27.040246963500977,61.83966827392578,111.30322265625,502.05059814453125,196.4102325439453,83.34445190429688,234.6705322265625,181.8496551513672,121.20100402832031,84.95746612548828,58.918094635009766,111.3377914428711,40.878929138183594,113.59528350830078,43.476585388183594,331.9952697753906,68.4787826538086,172.06703186035156,120.37561798095703,166.12680053710938,194.19000244140625,275.5195007324219,35.927467346191406,67.0174560546875,163.05142211914062,3714.239990234375
2021-02-01,130.22442626953125,228.50404357910156,93.76129913330078,57.042518615722656,470.0,38.92442321777344,91.82246398925781,148.03573608398438,142.8485870361328,51.24919891357422,113.05631256103516,26.132556915283203,26.295223236083984,240.44061279296875,57.0461311340332,109.51324462890625,622.3521118164062,290.08392333984375,138.93075561523438,303.7506408691406,26.96491241455078,62.072357177734375,110.35761260986328,507.7340087890625,191.8487091064453,83.19806671142578,234.0206756591797,181.92835998535156,123.1243896484375,86.51075744628906,58.94569778442383,111.99776458740234,41.159095764160156,113.9363021850586,43.09904479980469,330.196044921875,68.93531799316406,172.23439025878906,121.35419464111328,167.83494567871094,195.83999633789062,277.4115295410156,35.99155807495117,67.96922302246094,165.76622009277344,3773.860107421875
2021-02-02,131.04962158203125,228.3704833984375,95.05152130126953,57.840049743652344,484.92999267578125,39.29307556152344,90.98453521728516,150.00140380859375,145.67762756347656,52.433475494384766,116.53644561767578,27.06586265563965,26.961591720581055,251.1529998779297,59.81117248535156,112.94751739501953,636.6026000976562,297.5289001464844,137.6841278076172,308.0431213378906,26.354822158813477,62.401329040527344,108.2862548828125,510.74798583984375,186.578857421875,84.14955139160156,235.83172607421875,183.52955627441406,126.64459991455078,89.20491790771484,60.56494140625,111.84146881103516,41.56660842895508,115.10076904296875,43.563236236572266,334.96258544921875,69.22504425048828,176.25048828125,124.4839096069336,174.90374755859375,200.94000244140625,284.8341979980469,36.56044387817383,68.48050689697266,171.5738983154297,3826.31005859375
2021-02-03,130.0302734375,231.6982421875,101.97364807128906,57.654571533203125,481.9200134277344,39.241641998291016,90.74076080322266,144.70521545410156,143.48513793945312,52.14418029785156,117.8709487915039,27.545597076416016,27.794551849365234,252.53567504882812,59.516136169433594,112.7042465209961,631.8727416992188,292.25616455078125,137.04373168945312,307.28826904296875,26.241840362548828,62.04026412963867,108.26825714111328,492.712890625,186.01222229003906,86.97977447509766,237.57342529296875,182.61082458496094,125.77361297607422,88.65203094482422,61.3929557800293,111.98040008544922,41.40531539916992,114.80135345458984,43.69630432128906,334.6140441894531,69.25137329101562,175.38735961914062,124.03353881835938,173.94970703125,207.38999938964844,284.56866455078125,37.99464416503906,69.97502136230469,171.0600128173828,3830.169921875
2021-02-04,133.3795623779297,230.75425720214844,101.713623046875,58.748878479003906,489.3800048828125,40.51054000854492,92.1881103515625,147.64083862304688,130.8163604736328,53.47024917602539,120.58354187011719,28.348066329956055,28.726900100708008,257.08673095703125,60.9408073425293,116.87776947021484,639.1769409179688,296.0417785644531,138.3159942626953,299.49444580078125,26.27949333190918,61.00516128540039,107.83598327636719,481.621826171875,190.41319274902344,88.2647476196289,241.60263061523438,184.64077758789062,127.58812713623047,90.95126342773438,63.09498596191406,112.04988861083984,41.60906219482422,116.18207550048828,44.10789108276367,335.87896728515625,69.29524993896484,176.66439819335938,126.01390838623047,174.13140869140625,210.63999938964844,288.71240234375,38.72378158569336,70.00648498535156,174.744384765625,3871.739990234375
2021-02-05,132.96636962890625,230.93544006347656,103.45703887939453,58.9807243347168,492.1199951171875,41.22216033935547,92.77466583251953,145.864013671875,128.93328857421875,52.91544723510742,120.34801483154297,28.23467254638672,28.638946533203125,256.8678894042969,61.72480010986328,118.16913604736328,633.8363037109375,292.048828125,140.41648864746094,295.1200866699219,26.302095413208008,60.82062911987305,111.69947052001953,485.16778564453125,190.5548553466797,88.4273910522461,241.63735961914062,185.99688720703125,131.65267944335938,93.44355773925781,62.86498260498047,112.51881408691406,42.15242004394531,117.24674224853516,44.674217224121094,335.2370910644531,70.12051391601562,178.716552734375,127.66032409667969,175.35806274414062,207.92999267578125,288.5497741699219,40.02178192138672,70.21102142333984,175.6460723876953,3886.830078125
2021-02-08,133.11216735839844,231.19287109375,103.24356842041016,58.52631759643555,493.760009765625,41.95948791503906,94.16106414794922,150.3189697265625,130.29476928710938,53.80677032470703,122.23201751708984,28.862693786621094,29.37778663635254,262.6878967285156,62.576229095458984,119.769287109375,633.9410400390625,293.3287658691406,140.81773376464844,294.9654235839844,26.226770401000977,60.210819244384766,112.12275695800781,488.3197937011719,194.33250427246094,86.89030456542969,242.65115356445312,185.1219482421875,130.11032104492188,93.2505111694336,64.3738021850586,112.17145538330078,42.38164138793945,116.78094482421875,44.881553649902344,339.635498046875,69.97128295898438,179.54440307617188,126.93801879882812,179.40126037597656,211.9499969482422,289.2346496582031,41.74443817138672,71.95723724365234,184.2169952392578,3915.590087890625
2021-02-09,132.2371826171875,232.43243408203125,102.79136657714844,59.04563522338867,496.04998779296875,41.582252502441406,94.25370025634766,149.09152221679688,129.1719970703125,53.46115493774414,121.74357604980469,28.740583419799805,29.2546443939209,262.9592590332031,62.584659576416016,118.54344940185547,635.9916381835938,299.59307861328125,141.970458984375,299.7763366699219,26.339757919311523,60.210819244384766,112.70813751220703,481.9567565917969,190.49822998046875,85.71918487548828,239.8262939453125,188.9717559814453,128.64053344726562,93.21540069580078,63.48137283325195,111.73726654052734,42.19487380981445,116.11553955078125,45.129127502441406,339.3806457519531,69.09334564208984,177.92384338378906,129.63290405273438,179.24681091308594,215.1199951171875,293.08721923828125,41.25552749633789,71.5481948852539,182.48147583007812,3911.22998046875
2021-02-10,131.6343536376953,231.526611328125,103.34064483642578,58.67469024658203,492.6700134277344,40.501976013183594,94.36176300048828,149.6666259765625,128.63272094726562,53.53392028808594,121.81336212158203,28.766742706298828,29.201873779296875,266.302490234375,62.660545349121094,119.99388122558594,631.0786743164062,300.1428527832031,142.4315643310547,303.2049255371094,26.16651725769043,60.0904655456543,112.83421325683594,477.6031494140625,193.0292205810547,84.62127685546875,241.49002075195312,187.5892791748047,129.24838256835938,92.90824890136719,63.35210418701172,111.34649658203125,42.10996627807617,114.53514862060547,44.603031158447266,336.1336669921875,69.45327758789062,178.0471649169922,128.6543731689453,179.6466064453125,211.9199981689453,292.9588317871094,41.654808044433594,72.77527618408203,183.8582763671875,3909.8798828125
2021-02-11,131.3815460205078,233.11891174316406,103.45304870605469,58.146080017089844,496.6199951171875,40.79347229003906,93.33509826660156,153.8383026123047,128.68576049804688,55.17103576660156,121.47315979003906,28.679521560668945,28.77967643737793,264.587158203125,62.14630126953125,120.0687484741211,629.5602416992188,305.9022521972656,141.79116821289062,302.90472412109375,25.93302345275879,59.97011184692383,114.23011016845703,486.6354675292969,192.11878967285156,84.37728118896484,240.0775909423828,187.4755401611328,130.22824096679688,92.89948272705078,63.739967346191406,111.4419937133789,42.70426559448242,112.2644271850586,44.56899642944336,332.43365478515625,68.83877563476562,178.0648193359375,126.09928894042969,180.2190399169922,210.66000366210938,290.34765625,40.6118049621582,72.38199615478516,185.0993194580078,3916.3798828125
2021-02-12,131.6149139404297,233.59564208984375,103.76411437988281,58.49848556518555,498.8399963378906,40.544837951660156,93.25017547607422,154.1988525390625,130.82521057128906,56.216976165771484,123.2001724243164,29.106922149658203,29.49212646484375,268.087890625,62.896568298339844,121.29459381103516,630.912841796875,305.9563903808594,142.2351837158203,298.51220703125,26.151451110839844,60.17873001098633,115.48191833496094,500.2086486816406,196.58555603027344,84.9384536743164,240.467529296875,187.15184020996094,128.93992614746094,92.40804290771484,62.797996520996094,110.82543182373047,43.035377502441406,111.34947204589844,44.70825958251953,332.9528503417969,68.85630798339844,179.28900146484375,126.89144897460938,179.89193725585938,210.97999572753906,289.1405334472656,41.1659049987793,72.79888153076172,181.95791625976562,3934.830078125
2021-02-16,129.49539184570312,232.36566162109375,104.54024505615234,57.62675476074219,501.6400146484375,39.8760871887207,92.68665313720703,155.1602020263672,130.10031127929688,56.8172607421875,126.16567993164062,29.891948699951172,30.60039520263672,273.02392578125,64.11051940917969,122.28651428222656,637.3094482421875,304.9468994140625,140.94586181640625,295.2200927734375,26.128860473632812,59.576934814453125,115.29283142089844,492.5749206542969,195.1345672607422,84.7432632446289,238.63055419921875,188.1405487060547,128.56797790527344,93.1539535522461,62.33625793457031,111.08592987060547,42.67878723144531,111.77367401123047,45.07651138305664,334.1326904296875,68.6456069946289,179.1745147705078,125.61775207519531,183.8806610107422,217.17999267578125,286.8290100097656,42.40446090698242,74.29059600830078,180.67813110351562,3932.590087890625
2021-02-17,127.21054077148438,233.37867736816406,104.93250274658203,57.58039093017578,491.2300109863281,39.653175354003906,92.60946655273438,153.24606323242188,127.96965026855469,56.25334930419922,126.55815887451172,30.014068603515625,32.183631896972656,273.70654296875,63.60470199584961,120.30268096923828,629.5253295898438,305.4877624511719,141.4496307373047,297.2571716308594,26.27949333190918,60.61201095581055,114.5903549194336,490.9793701171875,195.79843139648438,86.44300842285156,243.42234802246094,186.75811767578125,130.6365203857422,92.04351806640625,61.71752166748047,111.55488586425781,42.5599250793457,111.8402328491211,45.5530891418457,337.9459533691406,68.8650894165039,177.8181610107422,125.03533935546875,183.80792236328125,215.52000427246094,288.5155029296875,43.06447982788086,76.51620483398438,180.76536560058594,3931.330078125
2021-02-18,126.11195373535156,232.98684692382812,104.29803466796875,57.56184005737305,488.3699951171875,39.730342864990234,93.1961441040039,151.51211547851562,127.22701263427734,56.03507614135742,126.98554992675781,29.82217025756836,32.509071350097656,271.2209777832031,63.082027435302734,120.23717498779297,613.939697265625,305.0641174316406,141.51795959472656,298.6667785644531,26.030941009521484,60.5077018737793,112.94229125976562,481.4642028808594,190.7341766357422,86.2559585571289,245.26805114746094,188.49049377441406,131.63449096679688,92.5106201171875,63.0750732421875,112.48406982421875,43.103294372558594,112.59712219238281,42.600799560546875,336.8887939453125,69.11089324951172,179.24497985839844,125.9051284790039,181.64552307128906,208.47999572753906,289.3031921386719,42.38816452026367,75.78231811523438,177.43006896972656,3913.969970703125
2021-02-19,126.26746368408203,230.2918243408203,103.45604705810547,56.69012451171875,479.1199951171875,39.16448211669922,91.85298156738281,153.091552734375,128.13763427734375,57.308387756347656,129.10504150390625,30.127450942993164,33.274314880371094,276.22711181640625,64.06836700439453,123.2503662109375,619.6817626953125,305.76708984375,139.16128540039062,295.18365478515625,25.9405517578125,59.62508773803711,110.80790710449219,471.6734924316406,190.54454040527344,85.40203094482422,242.3131866455078,185.6993865966797,128.8491973876953,91.10052490234375,62.51171875,110.39122009277344,42.5429573059082,110.21824645996094,42.811248779296875,334.85943603515625,67.77643585205078,179.28021240234375,125.4675064086914,190.7223358154297,217.47000122070312,287.1628723144531,42.67335510253906,76.42048645019531,178.06028747558594,3906.7099609375
2021-02-22,122.50482177734375,224.1180877685547,101.74482727050781,59.768985748291016,467.3299865722656,38.95013427734375,93.29650115966797,148.5764923095703,123.29293060302734,55.21650695800781,130.31741333007812,30.659528732299805,32.77294921875,277.3211364746094,65.24857330322266,127.21800994873047,613.5994262695312,300.4041442871094,139.0753631591797,297.9665832519531,25.804969787597656,60.12255859375,110.36663818359375,456.3272705078125,190.31690979003906,87.06922912597656,239.0290985107422,185.5419158935547,123.99536895751953,89.7256851196289,64.22946166992188,109.92229461669922,42.98442459106445,109.78573608398438,42.61008834838867,330.55535888671875,67.837890625,179.33299255371094,126.29593658447266,198.12734985351562,212.8800048828125,291.48626708984375,44.24600601196289,78.48653411865234,185.92344665527344,3876.5
2021-02-23,122.36869812011719,222.93304443359375,102.03507232666016,59.81535720825195,467.79998779296875,39.01873016357422,93.18071746826172,148.37049865722656,121.22416687011719,55.589412689208984,131.3640594482422,30.982257843017578,32.66739273071289,279.3691101074219,65.33284759521484,128.14447021484375,613.6168212890625,293.7731018066406,137.84678649902344,299.667236328125,25.541353225708008,59.809627532958984,108.79058837890625,451.92431640625,192.02395629882812,86.42674255371094,231.5684051513672,184.8944549560547,123.50544738769531,89.33789825439453,64.85741424560547,110.73858642578125,42.90802764892578,110.44283294677734,41.92307662963867,322.94775390625,68.0310287475586,180.58363342285156,125.67853546142578,200.05355834960938,212.1199951171875,296.4176940917969,44.85714340209961,79.47569274902344,191.09120178222656,3881.3701171875
2021-02-24,121.87285614013672,224.15631103515625,103.2083969116211,60.00082015991211,476.6199951171875,39.21592330932617,95.11055755615234,153.9842529296875,124.7427978515625,57.47210693359375,133.67539978027344,31.73238754272461,33.67890167236328,289.3724365234375,67.33922576904297,130.9049530029297,621.4183959960938,299.74468994140625,139.6940155029297,302.1226806640625,25.42084312438965,59.83369445800781,110.2135009765625,449.806640625,193.95864868164062,88.39488220214844,225.26882934570312,186.60061645507812,123.06993865966797,91.99061584472656,64.51571655273438,110.86017608642578,43.05234909057617,109.86890411376953,41.22368621826172,321.5791015625,67.28479766845703,185.8591766357422,125.10018920898438,202.1342315673828,229.33999633789062,296.6744079589844,46.20163345336914,82.4112777709961,191.4984130859375,3925.429931640625
